Transaction ID,Customer ID,Date,Amount,Product
T47331,C0590,2023-02-04,76.72753841092637,Desk
T47332,C8827,2023-03-19,152.445875279548,Speaker
T47333,C8400,2023-12-02,,Laptop
T47334,C2234,2023-10-13,890.3562827916566,Laptop
T47335,C9169,2023-03-24,237.41906904140973,Cable
T47336,C1314,2023-02-10,815.50148642741,Desk
T47337,C8170,2023-04-12,,Keyboard
T47338,C0971,2023-06-26,369.0054167498778,Chair
T47339,C4707,2023-09-21,163.13613758098418,Desk
T47340,C6590,2023-03-25,356.41582031612006,Mouse
T47341,C9672,2023-08-01,590.3011460466298,Monitor
T47342,C9363,2023-09-05,338.49408085390615,Desk
T47343,C3186,2023-03-06,769.7212253423914,Webcam
T47344,C7265,2023-03-26,475.14607624043316,Monitor
T47345,C9592,2023-05-01,247.5525641742468,Laptop
T47346,C7127,2023-07-22,898.7246078201503,Cable
T47347,C2376,2023-05-17,348.57538520267605,Webcam
T47348,C4445,2023-08-29,17.6257732097394,Headphones
T47349,C6451,2023-04-06,796.2050339068408,Headphones
T47350,C0199,2023-10-22,134.65672393493983,Webcam
T47351,C3249,2023-05-31,938.2850297021155,Monitor
T47352,C1148,2023-06-26,57.84630749389021,Mouse
T47353,C5277,,,Chair
T47354,C6751,2023-04-29,668.0944077742342,Chair
T47355,C4707,2023-12-16,104.34158173657238,Webcam
T47356,C4036,2023-03-04,859.5649741037575,Keyboard
T47357,C9918,2023-09-09,839.5027786934768,Chair
T47358,C9510,2023-12-17,857.8869886250357,Laptop
T47359,C3969,2023-04-18,300.1112062461981,Laptop
T47360,C5055,2023-01-26,90.08240417681775,Mouse
T47361,C1427,,810.7859564025456,Mouse
T47362,C1842,2023-05-10,881.87793443311,Headphones
T47363,C7288,2023-01-29,332.93893911047803,Chair
T47364,C4864,2023-06-09,581.8674130858038,Chair
T47365,C6175,2023-04-18,770.6398909997355,Webcam
T47366,C2145,2023-08-31,759.0069992943169,Monitor
T47367,C9686,2023-09-08,173.61696298367622,Cable
T47368,C0705,,443.17502815957823,Webcam
T47369,C9961,2023-10-04,25.758659683811565,Chair
T47370,C1070,2023-10-10,603.7656541543024,Cable
T47371,C7729,2023-08-04,168.5927964691204,Mouse
T47372,C6481,2023-02-03,928.6272962825285,Keyboard
T47373,C6818,2023-10-06,289.4832617030055,Mouse
T47374,C6429,2023-09-01,474.31959225351557,Laptop
T47375,C6278,2023-11-30,,Speaker
T47376,C8961,2023-06-16,518.4115899633705,Laptop
T47377,C8452,2023-03-10,338.51054778996405,Cable
T47378,C6647,2023-04-27,618.8692999623462,Monitor
T47379,C6736,2023-03-14,887.1300821814064,Keyboard
T47380,C2944,2023-10-28,812.5767370243619,Mouse
T47381,C9780,2023-11-15,353.8512177852048,Desk
T47382,C8276,2023-01-08,167.10316167962276,Mouse
T47383,C4506,2023-10-13,,Chair
T47384,C5276,2023-01-12,63.991445626479134,Chair
T47385,C3562,2023-10-03,602.4536506362718,Webcam
T47386,C6472,2023-07-11,468.9857224863538,Mouse
T47387,C9832,2023-07-02,371.7378335660876,Chair
T47388,C2394,2023-09-25,171.32747463481562,Monitor
T47389,C6241,2023-03-25,758.3776096693522,Chair
T47390,C2685,2023-01-22,966.9585921821546,Webcam
T47391,C2231,2023-08-26,173.11385142609774,Monitor
T47392,C9006,,380.33897639644607,Headphones
T47393,C3748,2023-10-28,234.49456357514498,Speaker
T47394,C0896,2023-01-26,997.284615466559,Monitor
T47395,C8853,2023-04-19,970.1157210072729,Laptop
T47396,C5041,2023-04-17,183.74968412977952,Speaker
T47397,C1111,2023-10-11,271.0009165242868,Chair
T47398,C3746,2023-08-20,132.2527288976482,Laptop
T47399,C6824,2023-03-14,633.0371122192977,Mouse
T47400,C9351,2023-07-16,416.4989349275712,Mouse
T47401,C2138,2023-01-02,930.9110821850821,Keyboard
T47402,C1841,2023-04-16,335.78660568805776,Headphones
T47403,C1911,2023-01-28,479.79797457553184,Keyboard
T47404,C0743,2023-11-29,766.8279822411419,Keyboard
T47405,C3161,2023-06-30,286.10848274098305,Chair
T47406,C1317,2023-05-22,88.07795791685443,Keyboard
T47407,C4542,2023-04-17,512.8495364627361,Desk
T47408,C7567,2023-06-23,534.6824988876134,Mouse
T47409,C7682,2023-08-19,732.4356168010935,Cable
T47410,C7008,2023-11-30,579.9335981387346,Keyboard
T47411,C3806,2023-11-19,769.0571651752806,Speaker
T47412,C9233,2023-07-17,905.7193780327256,Webcam
T47413,C8109,2023-02-04,733.5610427862792,Laptop
T47414,C1732,2023-10-03,810.9864618568535,Desk
T47415,C9848,2023-04-23,199.26788350449257,Laptop
T47416,C7410,2023-02-25,187.6143008792193,Cable
T47417,C1568,2023-04-18,395.85670166485966,Speaker
T47418,C1811,2023-01-03,134.42164029787142,Headphones
T47419,C7875,2023-11-20,533.3121108464252,Desk
T47420,C5124,2023-03-03,602.1341023604402,Chair
T47421,C9687,2023-12-27,305.88109070923787,Chair
T47422,C8797,2023-03-02,995.1455683146269,Monitor
T47423,C8670,2023-07-05,785.8449642017215,Laptop
T47424,C7281,2023-01-29,765.2705739809084,Cable
T47425,C5853,2023-12-06,646.5663512552305,Keyboard
T47426,C4706,2023-09-08,236.86140596343924,Keyboard
T47427,C0142,2023-12-10,208.8568050097936,Desk
T47428,C4656,2023-03-28,170.95136656761431,Desk
T47429,C2099,2023-10-05,786.0035555566534,Mouse
T47430,C5390,2023-10-24,363.89329637623837,Mouse
T47431,C1287,2023-07-31,221.13168848465287,Cable
T47432,C9402,2023-04-20,904.4146206259002,Cable
T47433,C0808,2023-11-15,822.6211860736925,Laptop
T47434,C7389,2023-05-05,35.05605418198284,Keyboard
T47435,C3806,2023-06-27,289.13281819017436,Speaker
T47436,C4505,2023-12-27,428.9851748351268,Cable
T47437,C0974,2023-08-30,221.90813359781401,Cable
T47438,C2939,2023-12-30,471.4346227219033,Webcam
T47439,C0086,2023-04-11,548.6619170888362,Monitor
T47440,C7724,2023-09-12,524.9232831209478,Monitor
T47441,C9989,2023-10-12,496.12899337680346,Webcam
T47442,C9500,2023-11-19,851.1061048836743,Speaker
T47443,C8652,2023-12-25,16.863613142069543,Laptop
T47444,C2509,2023-08-09,48.882832327281186,Headphones
T47445,C1145,,874.2355908764017,Keyboard
T47446,C7829,2023-05-30,782.38586600914,Desk
T47447,C4665,2023-12-07,740.4446848624539,Speaker
T47448,C4646,2023-03-27,278.70389837983873,Mouse
T47449,C5833,2023-05-17,105.03817082432492,Monitor
T47450,C9602,2023-12-09,259.2960537286616,Chair
T47451,C4267,2023-07-20,921.4595162676459,Speaker
T47452,C9546,2023-10-19,324.34204357340684,Laptop
T47453,C4131,2023-08-27,590.5721469426364,Headphones
T47454,C9417,2023-09-18,547.3953244553596,Mouse
T47455,C1192,2023-08-06,53.05119570321437,Desk
T47456,C9725,2023-01-04,,Cable
T47457,C9440,2023-01-24,368.8469475641588,Laptop
T47458,C5922,2023-12-29,56.21262624988182,Speaker
T47459,C2026,2023-09-27,218.9390519514171,Speaker
T47460,C3512,2023-08-07,441.319820275287,Laptop
T47461,C5742,2023-01-12,848.0144945124338,Cable
T47462,C8025,2023-03-23,361.7519580873125,Mouse
T47463,C7873,2023-10-27,623.3697605998926,Desk
T47464,C3693,2023-05-17,526.2394848772627,Headphones
T47465,C6500,2023-03-07,361.21814097201707,Desk
T47466,C8160,2023-06-15,119.49839923468994,Speaker
T47467,C4629,2023-04-06,,Monitor
T47468,C6517,2023-03-18,904.9635367282796,Monitor
T47469,C3484,2023-11-09,195.03175677981764,Desk
T47470,C1016,2023-06-24,84.67245132310397,Headphones
T47471,C6158,2023-08-04,984.3974612375503,Laptop
T47472,C6359,2023-12-24,511.7730556010149,Desk
T47473,C2584,2023-08-26,281.54453697051275,Keyboard
T47474,C5140,2023-12-05,100.7127249774792,Speaker
T47475,C0928,2023-08-27,629.6623057913,Cable
T47476,C9704,2023-05-26,669.325641276084,Cable
T47477,C1738,,865.3534027479553,Mouse
T47478,C6580,2023-03-07,,Headphones
T47479,C3039,2023-07-04,977.562523270661,Mouse
T47480,C7220,2023-09-01,800.9694309995247,Chair
T47481,C6501,2023-03-05,941.0329588884429,Speaker
T47482,C1722,2023-08-04,153.61896178002806,Monitor
T47483,C2767,2023-06-04,836.4592702825986,Monitor
T47484,C2826,2023-11-05,672.4964599513318,Mouse
T47485,C6671,2023-04-28,,Speaker
T47486,C8411,2023-01-29,827.234884518899,Mouse
T47487,C8714,2023-03-13,747.6735490687277,Keyboard
T47488,C0405,2023-09-02,633.7803861732345,Chair
T47489,C5139,2023-08-11,986.7716651195174,Keyboard
T47490,C8772,2023-08-14,614.2609865146578,Monitor
T47491,C6159,2023-09-27,607.983153042721,Monitor
T47492,C4422,2023-03-09,623.3207814284636,Laptop
T47493,C3698,2023-02-12,549.3840683026345,Headphones
T47494,C5067,2023-01-29,956.2525687826171,Keyboard
T47495,C0158,2023-02-26,899.4000383798148,Cable
T47496,C3176,2023-04-28,718.9585948252956,Headphones
T47497,C5912,2023-02-02,830.8204811692779,Mouse
T47498,C9814,2023-10-04,407.2454181279944,Monitor
T47499,C7044,2023-05-09,970.9190559405565,Webcam
T47500,C7922,2023-01-02,685.4522288938132,Cable
T47501,C0806,2023-11-16,950.4292981864829,Cable
T47502,C9498,2023-06-28,496.59501460633453,Webcam
T47503,C8706,2023-05-06,19.545756680880693,Laptop
T47504,C7236,2023-08-23,198.47748211555245,Keyboard
T47505,C0504,2023-03-15,707.1661441215089,Laptop
T47506,C7237,2023-03-15,519.6267432315472,Speaker
T47507,C7727,2023-05-09,803.8857839147549,Monitor
T47508,C5987,2023-08-28,317.38927880090637,Cable
T47509,C5184,2023-06-06,931.415621967292,Desk
T47510,C2640,2023-05-21,88.21596756009903,Speaker
T47511,C8958,2023-08-20,870.8265982671138,Mouse
T47512,C0237,2023-10-26,,Chair
T47513,C4492,,839.3530638822533,Cable
T47514,C5961,2023-08-04,684.3422033447015,Keyboard
T47515,C1800,2023-12-11,860.3523292252823,Keyboard
T47516,C3388,2023-07-05,490.09861324110767,Webcam
T47517,C4000,2023-11-29,559.3296835015551,Monitor
T47518,C1447,2023-02-10,23.18912644982737,Webcam
T47519,C0132,2023-09-19,774.6342820946944,Laptop
T47520,C6370,2023-02-15,120.74628019431363,Monitor
T47521,C5593,2023-07-24,616.5236447065075,Laptop
T47522,C4214,2023-10-12,450.6749387744942,Cable
T47523,C6060,2023-07-25,970.214979440754,Cable
T47524,C1459,2023-07-05,346.333630672899,Keyboard
T47525,C5299,2023-12-09,725.8549810619478,Laptop
T47526,C2023,2023-05-11,785.3012091037328,Chair
T47527,C1949,2023-11-12,981.3454783348487,Mouse
T47528,C6606,2023-04-08,174.17059076856756,Webcam
T47529,C9813,2023-10-06,,Desk
T47530,C6862,2023-07-09,370.53947347135096,Desk
T47531,C7272,2023-09-23,398.90932425308165,Headphones
T47532,C7868,2023-01-04,544.6712695094567,Chair
T47533,C9950,2023-02-08,396.5859196922795,Keyboard
T47534,C4719,2023-04-23,535.90553223529,Keyboard
T47535,C4151,2023-12-10,493.61546701016005,Desk
T47536,C0524,2023-02-03,114.66632023711763,Speaker
T47537,C2482,2023-08-04,33.605401637604714,Monitor
T47538,C4485,2023-04-30,82.18058813950708,Laptop
T47539,C6811,2023-10-08,695.2863053368192,Desk
T47540,C7503,2023-09-28,711.1027090709878,Laptop
T47541,C8538,2023-09-25,340.0390287877368,Webcam
T47542,C2313,2023-05-09,191.31991501980878,Monitor
T47543,C7016,2023-12-28,691.9621265998001,Webcam
T47544,C7272,2023-11-11,175.67902055297188,Mouse
T47545,C9891,2023-05-22,,Speaker
T47546,C0141,2023-04-15,527.1461315344151,Cable
T47547,C6893,2023-10-14,44.88390151876901,Keyboard
T47548,C7777,2023-08-04,359.35276525801174,Desk
T47549,C9314,2023-02-22,922.6985417277277,Mouse
T47550,C2884,2023-09-01,642.026264895418,Laptop
T47551,C7629,2023-04-16,865.3553148396804,Webcam
T47552,C9227,2023-06-20,750.3172344772537,Headphones
T47553,C7462,2023-05-26,701.0653165104901,Monitor
T47554,C9175,2023-03-08,68.58816780518372,Laptop
T47555,C3461,2023-11-11,538.282082001254,Mouse
T47556,C2585,2023-11-28,386.5240809234494,Chair
T47557,C4734,2023-12-21,542.4257965474818,Webcam
T47558,C9349,2023-12-30,351.55508209105176,Monitor
T47559,C9770,2023-09-03,973.899707506155,Laptop
T47560,C6548,2023-10-06,935.5187873817587,Desk
T47561,C1308,2023-03-27,880.4038626298585,Keyboard
T47562,C2853,2023-10-29,222.8690987692165,Webcam
T47563,C2225,2023-06-26,702.335256127702,Headphones
T47564,C3445,2023-05-31,852.9848131395079,Speaker
T47565,C1252,2023-10-12,615.140232237321,Keyboard
T47566,C9864,2023-08-05,787.6267192887301,Webcam
T47567,C1396,2023-03-29,542.3028115316006,Webcam
T47568,C9207,2023-02-28,489.3980571920253,Chair
T47569,C4742,2023-11-05,682.3950257584681,Chair
T47570,C0757,2023-11-20,294.7414962121958,Desk
T47571,C7305,2023-12-23,,Keyboard
T47572,C2621,2023-07-10,327.7060192142557,Mouse
T47573,C2430,2023-01-29,68.04460617890184,Webcam
T47574,C9424,2023-01-03,706.874016185225,Chair
T47575,C7806,2023-12-17,,Chair
T47576,C4025,2023-03-30,381.19752396787993,Webcam
T47577,C0035,2023-03-04,245.34345528698952,Desk
T47578,C7434,2023-10-06,470.6841990597963,Laptop
T47579,C0021,2023-09-04,858.7462062342946,Cable
T47580,C2313,,613.6013056005382,Headphones
T47581,C0457,2023-08-09,545.2188630253596,Headphones
T47582,C7288,2023-03-18,954.1948660562759,Desk
T47583,C7901,2023-05-11,496.29385899372704,Headphones
T47584,C4479,2023-04-20,219.74764076296682,Mouse
T47585,C1063,2023-09-02,303.12491373432994,Speaker
T47586,C7921,2023-02-05,490.45936588074915,Laptop
T47587,C7128,2023-04-30,417.3174257789769,Desk
T47588,C7190,,428.6882995342148,Webcam
T47589,C9783,2023-11-08,373.44073263294166,Cable
T47590,C8095,2023-11-24,950.1427229524705,Speaker
T47591,C8239,2023-02-02,12.30892976502981,Monitor
T47592,C4842,2023-10-18,606.5445858053214,Headphones
T47593,C4635,,761.0704779604152,Desk
T47594,C7650,2023-04-29,561.0402186955741,Webcam
T47595,C5168,2023-10-29,865.1947502612015,Cable
T47596,C4775,2023-03-19,,Speaker
T47597,C5080,2023-09-23,163.60445407661132,Webcam
T47598,C7249,2023-11-19,364.52939520937053,Cable
T47599,C1654,2023-06-11,389.50944027540817,Cable
T47600,C0045,2023-02-20,,Keyboard
T47601,C4371,2023-10-22,722.6915096022366,Monitor
T47602,C3765,2023-08-06,841.2017698598085,Chair
T47603,C3033,2023-07-15,,Headphones
T47604,C4328,2023-11-19,22.37831646513668,Speaker
T47605,C0086,2023-03-31,319.72579513949205,Chair
T47606,C1614,2023-05-10,191.93967445608575,Webcam
T47607,C6782,2023-01-12,988.7546226631334,Laptop
T47608,C7228,2023-11-11,363.783141348927,Desk
T47609,C3292,2023-02-01,571.4823803325953,Speaker
T47610,C8780,2023-02-20,102.77661331462056,Monitor
T47611,C8795,2023-12-24,559.06215784416,Keyboard
T47612,C6782,2023-09-24,768.5262818959496,Desk
T47613,C3517,2023-10-15,673.9486096822639,Webcam
T47614,C1257,2023-02-23,565.9431015063101,Monitor
T47615,C3036,2023-01-06,218.3038709452189,Webcam
T47616,C7517,2023-10-09,683.6573256823913,Cable
T47617,C5287,2023-01-08,80.69447645556752,Chair
T47618,C4956,2023-10-21,134.32994196192598,Keyboard
T47619,C9002,2023-05-16,301.3540000251154,Keyboard
T47620,C0638,2023-01-17,254.7878393997592,Headphones
T47621,C0153,2023-12-25,279.4703011549323,Headphones
T47622,C5910,2023-12-05,386.5178159235726,Desk
T47623,C2739,2023-07-20,75.56446779532078,Webcam
T47624,C0139,2023-11-05,441.71869665454886,Cable
T47625,C6240,2023-04-20,644.82765647606,Chair
T47626,C0726,2023-12-19,621.424618240853,Keyboard
T47627,C5701,2023-04-06,73.6634406668234,Headphones
T47628,C2366,2023-08-12,365.20656362451336,Desk
T47629,C0019,2023-08-29,468.4135081068649,Mouse
T47630,C9629,2023-11-14,124.01850273883171,Chair
T47631,C1962,2023-11-05,,Headphones
T47632,C1852,2023-12-15,738.5136139324425,Mouse
T47633,C7113,2023-09-11,17.6853568248534,Laptop
T47634,C5522,2023-04-11,833.9552539377153,Headphones
T47635,C9055,,611.6595529737475,Chair
T47636,C0101,2023-08-30,15.223305091170452,Cable
T47637,C8785,2023-12-05,665.1443623164695,Webcam
T47638,C6839,2023-12-17,818.1006119466365,Webcam
T47639,C7136,2023-12-05,877.963424224354,Keyboard
T47640,C6030,2023-05-31,502.54240737645614,Cable
T47641,C2510,2023-06-12,,Keyboard
T47642,C1956,2023-09-27,349.8504801550557,Speaker
T47643,C9847,2023-03-06,81.60459823172616,Chair
T47644,C7079,2023-02-18,,Chair
T47645,C7544,2023-06-13,211.5359636239574,Desk
T47646,C4781,2023-05-09,635.6610680237819,Speaker
T47647,C9881,2023-12-06,177.25714880175198,Laptop
T47648,C0911,2023-01-22,702.3927820435978,Webcam
T47649,C6164,2023-01-03,656.0858935058051,Monitor
T47650,C7994,2023-08-23,482.216267239323,Laptop
T47651,C6716,2023-11-10,25.849651760356927,Chair
T47652,C6143,2023-11-29,381.409037180977,Cable
T47653,C6606,2023-09-25,,Cable
T47654,C1182,2023-09-15,805.4663548615979,Monitor
T47655,C7532,2023-12-06,855.5788134372606,Monitor
T47656,C0605,2023-07-12,52.86124728029012,Cable
T47657,C5850,2023-11-12,483.11251943600195,Cable
T47658,C2371,2023-02-10,747.8837174096865,Desk
T47659,C0203,2023-08-04,316.58764610268753,Chair
T47660,C0243,,543.892358439025,Mouse
T47661,C9722,2023-04-12,828.5515633766151,Laptop
T47662,C6232,2023-09-24,421.52342443033575,Keyboard
T47663,C3741,2023-06-29,150.53602480772344,Mouse
T47664,C2722,2023-06-29,923.0740284581022,Chair
T47665,C6027,2023-12-29,399.00266056521735,Laptop
T47666,C8852,2023-11-14,359.88123829053785,Mouse
T47667,C8905,2023-07-10,614.6854118223088,Keyboard
T47668,C9367,2023-09-28,,Headphones
T47669,C5220,2023-03-11,968.3859787436464,Speaker
T47670,C8439,2023-02-09,639.8591508120121,Laptop
T47671,C0731,,351.18579387666665,Chair
T47672,C1561,2023-04-24,444.00999608467527,Webcam
T47673,C9177,2023-05-25,686.9956184036914,Speaker
T47674,C8688,2023-05-31,967.9132580594134,Chair
T47675,C5409,2023-11-10,983.9748242212804,Speaker
T47676,C6559,2023-08-11,672.9082238556525,Headphones
T47677,C2576,2023-03-21,368.4704870232159,Webcam
T47678,C7509,2023-02-20,441.34400553971165,Monitor
T47679,C1083,2023-11-09,938.3970543853892,Keyboard
T47680,C2754,2023-03-27,731.9846648465292,Headphones
T47681,C2959,2023-05-24,345.2563977164397,Monitor
T47682,C8736,2023-06-22,520.2486520412754,Keyboard
T47683,C6834,2023-07-08,490.8283500441808,Laptop
T47684,C4315,2023-09-25,845.2960577100373,Cable
T47685,C5091,2023-07-20,24.70327602313508,Laptop
T47686,C2151,2023-01-06,737.9376605459689,Monitor
T47687,C6104,2023-04-12,187.38153301247502,Chair
T47688,C0884,2023-09-05,320.57363431528205,Mouse
T47689,C2678,2023-07-21,669.5231979857308,Desk
T47690,C5239,2023-08-20,812.9801097055114,Mouse
T47691,C3976,2023-06-12,735.3742319913674,Headphones
T47692,C0007,2023-02-16,287.25903180395983,Headphones
T47693,C7646,2023-03-26,524.2422815388636,Webcam
T47694,C9738,2023-04-27,321.7477530794584,Chair
T47695,C5401,2023-10-02,468.08631041750385,Laptop
T47696,C2090,2023-10-10,617.7411475142466,Webcam
T47697,C4192,2023-05-19,67.98693111265416,Speaker
T47698,C5624,2023-11-22,,Webcam
T47699,C2294,2023-07-06,552.6623407475539,Webcam
T47700,C7392,,447.639217161833,Monitor
T47701,C4210,2023-06-20,482.5716814938069,Headphones
T47702,C4426,2023-01-28,836.2472532437664,Desk
T47703,C3225,2023-03-04,126.94089369891896,Cable
T47704,C1241,2023-11-19,906.2895352328026,Chair
T47705,C7518,2023-10-07,239.66581236457557,Webcam
T47706,C3494,2023-12-23,693.9145026225359,Headphones
T47707,C3591,,560.9083061958399,Laptop
T47708,C8909,2023-12-01,765.6276172465597,Keyboard
T47709,C8456,2023-10-22,161.01759006342604,Webcam
T47710,C6945,,818.689683356079,Desk
T47711,C0318,2023-02-14,653.9620179169136,Desk
T47712,C2208,2023-11-13,780.8523901713023,Desk
T47713,C0641,2023-06-20,,Headphones
T47714,C0859,2023-07-14,829.5872784278017,Monitor
T47715,C4244,2023-12-14,780.7875531459183,Monitor
T47716,C9663,2023-10-24,177.02217169350587,Webcam
T47717,C9167,2023-02-16,967.0941513196736,Headphones
T47718,C9478,2023-05-02,972.0360391912737,Desk
T47719,C8244,2023-05-31,983.1612325908176,Headphones
T47720,C1020,2023-10-15,107.59659683048241,Webcam
T47721,C7901,,750.5185451198329,Monitor
T47722,C8480,2023-12-24,643.5804939659107,Monitor
T47723,C5374,2023-07-04,,Cable
T47724,C6358,2023-06-15,612.9667026377463,Mouse
T47725,C5212,2023-03-18,687.5735535826674,Monitor
T47726,C7773,2023-09-28,63.32192825908482,Mouse
T47727,C4739,2023-01-13,333.874044720508,Headphones
T47728,C3902,2023-10-18,,Cable
T47729,C7903,2023-05-10,306.8423195595486,Chair
T47730,C4934,2023-03-02,434.978128795962,Keyboard
T47731,C7671,,855.5182579390652,Webcam
T47732,C1550,2023-04-06,969.7396819616222,Headphones
T47733,C4935,2023-03-27,980.8456200866261,Monitor
T47734,C2667,2023-01-04,509.4139358902564,Keyboard
T47735,C2454,2023-04-20,467.4361130259415,Webcam
T47736,C1568,,438.6257324243308,Chair
T47737,C3753,2023-05-25,12.103844684096767,Laptop
T47738,C8480,2023-05-22,622.8094701780107,Desk
T47739,C2474,2023-08-20,70.0434114076531,Mouse
T47740,C0436,2023-02-10,917.5555628180317,Laptop
T47741,C9182,2023-11-14,337.55343388949177,Desk
T47742,C6225,2023-11-04,518.1500937640677,Mouse
T47743,C2406,2023-10-10,905.3153780619673,Headphones
T47744,C8447,2023-12-07,710.2074595741666,Chair
T47745,C1835,2023-02-09,136.41870656213237,Keyboard
T47746,C7043,2023-02-04,695.4817576580758,Cable
T47747,C8657,2023-04-05,,Desk
T47748,C4352,2023-07-06,789.383870207996,Keyboard
T47749,C0423,2023-06-26,90.94873516426813,Monitor
T47750,C5934,2023-07-10,959.6314476550766,Keyboard
T47751,C9481,2023-01-11,71.72622740221632,Headphones
T47752,C6073,2023-09-08,473.2352835321236,Keyboard
T47753,C9541,2023-09-07,693.7740561314524,Keyboard
T47754,C0555,,725.1619784223885,Headphones
T47755,C0007,2023-12-20,271.7179503075207,Webcam
T47756,C1766,2023-10-24,644.8441387313901,Speaker
T47757,C2092,2023-06-09,61.39840336082184,Headphones
T47758,C4831,2023-01-21,351.546272211871,Monitor
T47759,C1658,2023-12-15,934.4010708237682,Webcam
T47760,C9004,2023-11-27,463.6470876092849,Cable
T47761,C6095,2023-11-09,857.1963779540602,Headphones
T47762,C7464,2023-09-05,154.48716878676836,Chair
T47763,C9421,2023-04-24,461.06622500434503,Desk
T47764,C1963,2023-09-08,614.5535530241069,Mouse
T47765,C0491,2023-11-29,317.8531880943436,Cable
T47766,C8510,2023-12-29,979.5451340652529,Laptop
T47767,C8083,2023-11-22,514.0891873045504,Speaker
T47768,C2549,2023-12-16,284.716661457115,Cable
T47769,C9409,2023-06-30,666.4343117917292,Desk
T47770,C8525,2023-02-17,847.6067413330152,Monitor
T47771,C1177,2023-02-27,331.25893123613963,Headphones
T47772,C6100,2023-05-17,457.3104806213085,Headphones
T47773,C2601,2023-11-07,947.624835474971,Desk
T47774,C3095,2023-10-28,145.5961746159385,Headphones
T47775,C2264,2023-06-05,199.3061021399033,Headphones
T47776,C1067,2023-06-05,998.625231612451,Webcam
T47777,C5745,2023-06-23,444.0889255258879,Desk
T47778,C2791,2023-10-09,563.4607668625051,Speaker
T47779,C7080,2023-09-08,519.2856718910342,Headphones
T47780,C1674,2023-11-14,634.6415982971313,Desk
T47781,C2364,,452.82893130378784,Headphones
T47782,C3724,2023-07-14,358.5879279324554,Headphones
T47783,C3502,2023-08-18,380.5257765394722,Mouse
T47784,C2815,2023-02-13,624.9309956547534,Mouse
T47785,C6643,2023-11-28,438.7819269246864,Chair
T47786,C0349,2023-08-05,427.1148793225185,Keyboard
T47787,C2123,2023-10-04,330.6868542340602,Keyboard
T47788,C4134,2023-02-05,826.6074924342671,Headphones
T47789,C0212,,171.27946346659425,Webcam
T47790,C3530,2023-06-30,608.9981316682556,Webcam
T47791,C7738,2023-09-12,972.2911045567647,Monitor
T47792,C6350,2023-05-28,202.0705027228584,Cable
T47793,C4101,2023-08-11,423.03842007244026,Headphones
T47794,C9459,2023-04-25,720.679867019821,Laptop
T47795,C0148,2023-05-07,436.4575620118093,Laptop
T47796,C1710,2023-04-04,20.045974217304,Chair
T47797,C3023,2023-09-16,710.8867998807556,Headphones
T47798,C3991,2023-07-31,720.1445315911709,Monitor
T47799,C7855,2023-01-08,756.8145847172082,Monitor
T47800,C3837,2023-09-13,514.5699508199064,Monitor
T47801,C8184,2023-10-31,310.2621317861639,Keyboard
T47802,C4524,2023-04-28,782.6117959614523,Mouse
T47803,C0369,2023-01-01,274.4121655566529,Headphones
T47804,C7145,2023-01-02,209.72214195814584,Chair
T47805,C1471,2023-03-15,274.64421483604593,Laptop
T47806,C2598,2023-10-20,261.6923188699217,Keyboard
T47807,C1303,2023-09-07,355.12963125418497,Laptop
T47808,C1895,2023-04-04,993.9105147517552,Monitor
T47809,C2525,2023-02-20,117.03784137194343,Speaker
T47810,C1089,2023-06-21,,Mouse
T47811,C5706,2023-06-01,915.0438111494587,Headphones
T47812,C1327,2023-06-09,16.729108108534373,Chair
T47813,C7485,2023-07-03,916.0788962179691,Webcam
T47814,C4270,,110.36832974624751,Cable
T47815,C7583,2023-07-11,450.16204934181303,Cable
T47816,C9476,2023-06-07,227.49303657608664,Keyboard
T47817,C3357,2023-06-15,666.2278391647674,Mouse
T47818,C6217,2023-04-29,984.317575827588,Speaker
T47819,C1103,2023-05-06,779.4130336395691,Chair
T47820,C1068,2023-11-30,755.457505728754,Desk
T47821,C0745,2023-07-02,473.4859858359878,Speaker
T47822,C3075,2023-02-14,579.9800795525342,Keyboard
T47823,C2491,2023-07-09,538.9966193151886,Headphones
T47824,C7545,2023-05-15,374.1294981635467,Chair
T47825,C3765,2023-12-03,968.8519468349763,Monitor
T47826,C6022,2023-06-04,884.5251755556986,Headphones
T47827,C2863,2023-08-18,,Webcam
T47828,C9075,2023-08-18,267.9676053935039,Speaker
T47829,C5956,2023-01-23,751.6951182346546,Headphones
T47830,C6869,2023-06-09,562.5448739992783,Desk
T47831,C2561,2023-01-02,576.9242425874539,Monitor
T47832,C4792,2023-07-22,,Speaker
T47833,C3835,2023-06-11,460.33344226478465,Monitor
T47834,C2775,2023-07-08,497.933466853653,Keyboard
T47835,C8269,2023-04-21,690.2091903981568,Cable
T47836,C3115,2023-10-17,605.7006162263575,Cable
T47837,C5705,,253.1804414903941,Keyboard
T47838,C1013,2023-09-23,74.02378929522847,Chair
T47839,C4286,2023-05-10,845.097875917342,Headphones
T47840,C9067,2023-08-29,620.8049616923282,Cable
T47841,C4358,2023-03-22,563.6325919424005,Monitor
T47842,C3557,2023-06-06,192.5076809373746,Keyboard
T47843,C2326,,953.8594059356135,Keyboard
T47844,C6958,2023-08-26,701.2359995913691,Headphones
T47845,C9918,2023-11-12,665.9526110601345,Monitor
T47846,C3989,2023-01-17,,Headphones
T47847,C2355,2023-07-03,505.6250228997783,Chair
